id,date,price,bedrooms,bathrooms,sqft,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,v19,sqft_living15,sqft_lot15,cond1,cond2,cond4,cond5,logprice,logsqft,logsqft_lot
2358,"20140929T000000",305000,4,1,1560,8450,1.5,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100,0,0,1,0,12.62807,7.352441,9.041922
2359,"20141205T000000",232000,3,2,1280,13356,1,0,0,3,7,1280,0,1994,0,98042,47.3715,-122.074,1590,8071,0,0,0,0,12.35449,7.154615,9.499721
2360,"20140508T000000",262000,4,2.5,2020,6236,2,0,0,3,7,2020,0,2002,0,98001,47.2796,-122.247,1940,5076,0,0,0,0,12.4761,7.610853,8.738094
2361,"20150325T000000",234000,3,1,1040,8122,1,0,0,5,7,1040,0,1971,0,98198,47.3731,-122.312,1470,8676,0,0,0,1,12.36308,6.946976,9.002332
2362,"20150402T000000",500000,4,2.75,2260,7209,1,0,3,3,7,1330,930,2002,0,98125,47.7088,-122.302,1790,10860,0,0,0,0,13.12236,7.72312,8.883085
2363,"20140827T000000",278000,3,1,860,7632,1,0,0,3,6,860,0,1920,0,98166,47.4623,-122.345,890,7632,0,0,0,0,12.53538,6.756932,8.940105
2364,"20140904T000000",230000,5,1,1920,19040,1,0,0,3,7,1160,760,1961,0,98168,47.4756,-122.294,1920,11520,0,0,0,0,12.34583,7.560081,9.854298
2365,"20140922T000000",500000,4,1.75,2290,9215,1,0,0,5,8,1270,1020,1969,0,98027,47.5328,-122.051,2290,10200,0,0,0,1,13.12236,7.736307,9.128588
2366,"20140519T000000",366500,4,2.75,2070,9300,1,0,0,5,7,1120,950,1945,0,98155,47.7416,-122.32,1010,8308,0,0,0,1,12.81175,7.635304,9.13777
2367,"20140611T000000",665000,6,3,4250,4400,2.5,0,0,4,7,3020,1230,1902,0,98118,47.5584,-122.283,1520,4950,0,0,1,0,13.40754,8.354674,8.389359
2368,"20150316T000000",1100000,3,1.5,2220,4830,2,0,3,3,9,1790,430,1928,2010,98116,47.5825,-122.4,1670,4830,0,0,0,0,13.91082,7.705263,8.482602
2369,"20141201T000000",575000,2,1.75,1840,4076,1,0,0,3,8,1140,700,1957,0,98117,47.6875,-122.393,1540,4076,0,0,0,0,13.26213,7.517521,8.312871
2370,"20141103T000000",674750,4,2.5,2590,9753,2,0,0,3,10,2590,0,1993,0,98075,47.5848,-122.027,2800,9917,0,0,0,0,13.4221,7.859413,9.18533
2371,"20140916T000000",719000,5,2,3110,6131,1,0,0,5,7,1560,1550,1940,0,98118,47.5615,-122.279,1720,6600,0,0,0,1,13.48562,8.042378,8.721113
2372,"20140925T000000",482000,3,1.75,2600,105587,1,0,0,4,7,1300,1300,1980,0,98070,47.4464,-122.497,1941,208438,0,0,1,0,13.0857,7.863267,11.56729
2373,"20140528T000000",254000,2,1,1060,8187,1,0,0,4,6,1060,0,1952,0,98133,47.7508,-122.349,1260,8188,0,0,1,0,12.44509,6.966024,9.010303
2374,"20140819T000000",443725,3,1.75,1250,3880,1,0,0,4,7,750,500,1944,0,98117,47.6869,-122.392,1240,3880,0,0,1,0,13.00296,7.130899,8.263591
2375,"20141106T000000",575000,4,2.5,2520,35636,2,0,0,3,8,2520,0,1980,0,98053,47.652,-122.031,2230,35673,0,0,0,0,13.26213,7.832014,10.48111
2376,"20150127T000000",469000,3,2.25,2070,9957,1,0,0,3,8,1440,630,1977,0,98155,47.7766,-122.277,2070,10158,0,0,0,0,13.05836,7.635304,9.206031
2377,"20140523T000000",175000,2,1,1300,44431,1,0,0,5,6,1300,0,1958,0,98001,47.327,-122.267,1470,14850,0,0,0,1,12.07254,7.17012,10.70169
2378,"20140909T000000",437000,5,2,2190,8316,1,0,0,3,7,1390,800,1961,0,98108,47.5488,-122.298,2010,8316,0,0,0,0,12.98769,7.691657,9.025937
2379,"20140820T000000",550000,4,3,2760,13113,1,0,0,4,8,1760,1000,1974,0,98028,47.7669,-122.268,1900,13113,0,0,1,0,13.21767,7.922986,9.481359
2380,"20150420T000000",172040,3,2.25,1710,7134,1,0,0,4,7,1130,580,1979,0,98031,47.3911,-122.191,1790,7455,0,0,1,0,12.05548,7.444249,8.872627
2381,"20141224T000000",363000,3,2,1750,7000,1,0,0,3,8,1750,0,1993,0,98038,47.3693,-122.041,1840,6969,0,0,0,0,12.80216,7.467371,8.853665
2382,"20150430T000000",282000,3,2.25,1552,3600,2,0,0,3,7,1552,0,2012,0,98092,47.3198,-122.178,1677,3600,0,0,0,0,12.54966,7.3473,8.188689
2383,"20140814T000000",400000,6,2,2350,6554,2,0,1,3,8,2000,350,1905,0,98178,47.5115,-122.256,1560,6554,0,0,0,0,12.89922,7.762171,8.78783
2384,"20140924T000000",650000,5,3.5,5110,10018,2,0,0,3,10,3850,1260,2003,0,98034,47.7261,-122.17,1790,10018,0,0,0,0,13.38473,8.538955,9.212139
2385,"20140603T000000",365000,3,2.5,1720,99916,2,0,0,4,7,1720,0,1990,0,98042,47.3391,-122.093,1340,73180,0,0,1,0,12.80765,7.450079,11.51208
2386,"20141024T000000",269950,4,2.5,1960,7230,2,0,0,3,8,1960,0,2002,0,98023,47.2855,-122.36,1850,7208,0,0,0,0,12.50599,7.5807,8.885994
2387,"20140718T000000",260000,2,1,1270,19602,1,0,0,3,6,1270,0,1977,0,98010,47.3375,-122.048,1270,17699,0,0,0,0,12.46844,7.146772,9.883387
2388,"20141024T000000",193000,3,1.5,1180,7000,1,0,0,4,7,1180,0,1977,0,98023,47.2959,-122.373,1630,7500,0,0,1,0,12.17045,7.07327,8.853665
2389,"20140725T000000",340000,4,2.25,2230,6791,2,0,0,3,8,2230,0,2005,0,98038,47.3769,-122.028,2420,6297,0,0,0,0,12.7367,7.709757,8.823354
2390,"20140512T000000",900000,4,3.25,4700,38412,2,0,0,3,10,3420,1280,1978,0,98005,47.6445,-122.167,3640,35571,0,0,0,0,13.71015,8.455317,10.55613
2391,"20141021T000000",371000,3,2.5,2150,8361,2,0,0,3,8,2150,0,1991,0,98058,47.4627,-122.129,2150,9368,0,0,0,0,12.82396,7.673223,9.031333
2392,"20140827T000000",592000,3,2.5,2400,81892,2,0,0,3,8,2400,0,1985,0,98045,47.5028,-121.769,1370,37270,0,0,0,0,13.29126,7.783224,11.31316
2393,"20140815T000000",300000,3,2.5,1830,12750,2,0,0,3,7,1830,0,1991,0,98168,47.5003,-122.328,1610,10000,0,0,0,0,12.61154,7.512071,9.453286
2394,"20140827T000000",449950,4,3,2800,6977,2,0,0,3,8,2800,0,2003,0,98038,47.3542,-122.014,2800,6600,0,0,0,0,13.01689,7.937375,8.850374
2395,"20141022T000000",299500,3,2.5,2090,7163,2,0,0,3,8,2090,0,1989,0,98003,47.2735,-122.295,2320,8634,0,0,0,0,12.60987,7.644919,8.876684
2396,"20150326T000000",995000,4,2.25,2340,13406,1,0,0,4,9,2340,0,1963,0,98040,47.5377,-122.221,2340,10743,0,0,1,0,13.8105,7.757906,9.503458
2397,"20140923T000000",335000,4,1.75,1670,9472,1,0,0,3,7,1100,570,1960,0,98106,47.5299,-122.357,1080,5195,0,0,0,0,12.72189,7.420579,9.156096
2398,"20141110T000000",280000,4,2.25,1990,7350,1,0,0,4,8,1180,810,1978,0,98003,47.3258,-122.328,2030,7210,0,0,1,0,12.54255,7.59589,8.902455
2399,"20140516T000000",446000,4,2.25,2270,7800,1,0,0,3,7,1290,980,1977,0,98034,47.7278,-122.192,1480,7280,0,0,0,0,13.00807,7.727535,8.961879
2400,"20140927T000000",1540000,4,2.75,4910,15139,1,0,0,4,10,2560,2350,1964,0,98004,47.6444,-122.22,3980,15139,0,0,1,0,14.24729,8.499029,9.62503
2401,"20150407T000000",325000,3,1,950,4500,1,0,0,4,6,950,0,1943,0,98118,47.5273,-122.265,1140,4500,0,0,1,0,12.69158,6.856462,8.411833
2402,"20140619T000000",450000,3,1.75,1610,11200,1,0,0,3,7,1610,0,1955,0,98033,47.6641,-122.176,1610,11200,0,0,0,0,13.017,7.383989,9.323669
2403,"20141027T000000",322500,4,2.5,1940,7107,2,0,0,3,7,1940,0,2000,0,98038,47.3843,-122.032,1850,5705,0,0,0,0,12.68386,7.570443,8.868835
2404,"20140915T000000",453000,3,1,1210,9473,1,0,0,5,7,1210,0,1955,0,98006,47.5637,-122.139,1700,11465,0,0,0,1,13.02365,7.098376,9.156201
2405,"20141008T000000",655000,4,2.5,2570,4412,2,0,0,3,9,2570,0,2001,0,98034,47.7076,-122.232,2460,5470,0,0,0,0,13.39239,7.851661,8.392083
2406,"20150504T000000",603000,3,2.25,1700,2800,2,0,0,5,7,1150,550,1926,0,98115,47.6819,-122.311,1500,3400,0,0,0,1,13.30967,7.438384,7.937375
2407,"20140902T000000",235000,4,1,1610,24000,1.5,0,0,3,6,1610,0,1947,0,98001,47.2751,-122.252,1270,9600,0,0,0,0,12.36734,7.383989,10.08581
2408,"20140728T000000",968933,4,3.5,4120,7304,2,0,0,3,11,3070,1050,2006,0,98033,47.681,-122.167,2470,9600,0,0,0,0,13.78395,8.323608,8.896177
2409,"20141114T000000",1020000,3,3.5,2880,11340,1,0,0,3,8,1690,1190,1980,2013,98074,47.6113,-122.058,2530,11340,0,0,0,0,13.83531,7.965546,9.336092
2410,"20141203T000000",435000,4,2.25,1990,8548,2,0,0,3,8,1990,0,1973,0,98033,47.667,-122.178,2320,8926,0,0,0,0,12.9831,7.59589,9.053452
2411,"20140618T000000",242000,3,2,1260,8092,1,0,0,3,7,1260,0,1986,0,98038,47.3635,-122.054,1950,8092,0,0,0,0,12.39669,7.138867,8.998631
2412,"20141027T000000",487000,6,3.25,4750,248600,2,0,0,4,8,4750,0,1947,0,98022,47.1879,-121.973,2230,311610,0,0,1,0,13.09602,8.465899,12.4236
2413,"20140801T000000",810000,4,2.75,3010,10450,2,0,0,3,9,3010,0,1996,0,98052,47.6979,-122.112,3010,10530,0,0,0,0,13.60479,8.009695,9.254357
2414,"20140624T000000",625000,3,2.5,2410,64073,1,0,0,4,8,1820,590,1976,0,98072,47.7457,-122.141,2980,48760,0,0,1,0,13.34551,7.787382,11.06778
2415,"20141023T000000",165000,3,1.5,1280,7742,1,0,0,3,7,1280,0,1973,0,98001,47.3323,-122.276,1566,7696,0,0,0,0,12.0137,7.154615,8.954415
2416,"20150427T000000",335000,3,1,2320,6750,1,0,0,3,7,1160,1160,1960,0,98118,47.5327,-122.276,1230,6075,0,0,0,0,12.72189,7.749322,8.817298
2417,"20140724T000000",286700,3,1,1220,6600,1,0,0,3,6,1220,0,1958,0,98065,47.5297,-121.827,1100,6600,0,0,0,0,12.56619,7.106606,8.794825
2418,"20150424T000000",699000,2,1.5,1400,4050,1,0,0,4,8,1400,0,1954,0,98115,47.6768,-122.269,1900,5940,0,0,1,0,13.45741,7.244227,8.306472
2419,"20150327T000000",280000,3,1.75,1590,7280,1,0,0,3,7,1140,450,1974,0,98058,47.4288,-122.153,1590,9634,0,0,0,0,12.54255,7.37149,8.892886
2420,"20140602T000000",580000,4,2.5,2220,7064,2,0,0,3,8,2220,0,1988,0,98029,47.5716,-122.022,2220,7451,0,0,0,0,13.27078,7.705263,8.862766
2421,"20140620T000000",754800,2,2.5,2770,7781,2,0,0,3,8,2770,0,2006,0,98053,47.7072,-122.017,1870,5984,0,0,0,0,13.53421,7.926602,8.95944
2422,"20150210T000000",525000,4,2.5,2303,16801,2,0,0,3,8,2303,0,1995,0,98019,47.7266,-121.966,2080,14013,0,0,0,0,13.17115,7.741968,9.729194
2423,"20150217T000000",562000,3,1.75,1600,10530,1,0,2,3,8,1600,0,1962,0,98155,47.7437,-122.291,2590,8274,0,0,0,0,13.23926,7.377759,9.261984
2424,"20140520T000000",575000,4,1.75,1280,6060,1,0,0,3,7,860,420,1926,0,98117,47.6805,-122.364,1490,4680,0,0,0,0,13.26213,7.154615,8.709465
2425,"20140711T000000",808900,5,2.5,2900,5901,2,0,0,3,9,2900,0,2006,0,98027,47.5396,-121.998,3200,5775,0,0,0,0,13.60343,7.972466,8.682878
2426,"20150303T000000",992000,3,2.25,2950,15207,1,0,0,4,10,2070,880,1966,0,98040,47.5571,-122.216,2950,22000,0,0,1,0,13.80748,7.989561,9.629511
2427,"20140919T000000",335000,3,2.5,1700,6698,2,0,0,3,7,1700,0,1997,0,98038,47.3826,-122.028,2190,7346,0,0,0,0,12.72189,7.438384,8.809565
2428,"20141226T000000",473000,3,2.75,1050,7200,1,0,0,3,7,1050,0,1985,0,98125,47.7163,-122.303,1860,9000,0,0,0,0,13.06685,6.956545,8.881836
2429,"20150325T000000",350000,4,2.75,2990,11210,1,0,1,4,8,1880,1110,1977,0,98023,47.3357,-122.336,2790,9858,0,0,1,0,12.76569,8.003029,9.324561
2430,"20150424T000000",1600000,5,2.5,3100,5374,2.5,0,0,4,9,3100,0,1906,0,98122,47.6154,-122.283,2180,5800,0,0,1,0,14.28551,8.039157,8.589328
2431,"20141217T000000",305500,3,1,1240,6090,1,0,0,4,7,1240,0,1950,0,98155,47.7542,-122.307,1550,9096,0,0,1,0,12.62971,7.122867,8.714403
2432,"20140523T000000",306000,2,1,780,13500,1,0,0,4,7,780,0,1946,1989,98077,47.7383,-122.074,2200,67518,0,0,1,0,12.63134,6.659294,9.510445
2433,"20141202T000000",233000,2,2.25,850,1656,2,0,0,3,8,850,0,2001,0,98133,47.7064,-122.344,850,1312,0,0,0,0,12.35879,6.745236,7.41216
2434,"20150331T000000",490000,3,1.75,1540,9000,1,0,0,3,8,1540,0,1971,0,98125,47.7152,-122.322,1710,7488,0,0,0,0,13.10216,7.339538,9.10498
2435,"20140701T000000",445000,4,2.5,2280,42077,2,0,0,3,8,2280,0,1994,0,98042,47.3424,-122.077,2280,36236,0,0,0,0,13.00583,7.731931,10.64726
2436,"20141120T000000",355000,3,2.25,2550,9674,1,0,0,3,7,1850,700,1959,0,98178,47.4856,-122.247,2240,9674,0,0,0,0,12.77987,7.843849,9.177197
2437,"20150402T000000",360000,2,2,1770,7607,1,0,0,4,8,1770,0,1987,0,98058,47.4287,-122.163,2090,7109,0,0,1,0,12.79386,7.478735,8.936824
2438,"20140709T000000",737500,3,1.75,2320,10900,2,0,0,3,7,2320,0,1935,1974,98115,47.6877,-122.283,1610,5800,0,0,0,0,13.51102,7.749322,9.296518
2439,"20141215T000000",985000,3,3.5,2600,11920,2,0,0,5,8,2600,0,1969,0,98004,47.582,-122.194,2430,10050,0,0,0,1,13.8004,7.863267,9.385973
2440,"20140806T000000",349950,2,3.25,1570,2031,2,0,0,3,8,1310,260,2006,0,98126,47.548,-122.375,1570,2039,0,0,0,0,12.76555,7.358831,7.616283
2441,"20150220T000000",520000,4,2.5,3060,7161,2,0,0,3,8,2860,200,2005,0,98065,47.5383,-121.879,2950,6822,0,0,0,0,13.16158,8.02617,8.876405
2442,"20141217T000000",355950,4,2.5,1960,8540,1,0,0,3,7,1220,740,1955,0,98177,47.7654,-122.359,1910,9120,0,0,0,0,12.78255,7.5807,9.052516
2443,"20141229T000000",485000,5,2.5,3270,6129,2,0,0,3,9,3270,0,2004,0,98055,47.4461,-122.208,2980,5928,0,0,0,0,13.0919,8.092546,8.720787
2444,"20141212T000000",143000,3,1,1090,3315,1,0,0,4,6,1090,0,1969,0,98092,47.3159,-122.183,960,3120,0,0,1,0,11.8706,6.993933,8.106213
2445,"20141210T000000",3280000,2,1.75,6840,10000,2.5,1,4,3,11,4350,2490,2001,0,98008,47.6042,-122.112,3120,12300,0,0,0,0,15.00335,8.830543,9.21034
2446,"20140723T000000",355000,3,1,940,8512,1,0,0,4,7,940,0,1967,0,98033,47.7002,-122.191,1060,8512,0,0,1,0,12.77987,6.84588,9.049232
2447,"20140604T000000",1130000,5,3.5,3880,13885,2,0,3,4,9,2540,1340,1979,0,98006,47.5696,-122.156,3690,13885,0,0,1,0,13.93773,8.263591,9.538565
2448,"20140818T000000",200000,5,1.75,1770,15525,1,0,0,4,7,1770,0,1959,0,98059,47.5025,-122.142,1370,10395,0,0,1,0,12.20607,7.478735,9.650207
2449,"20140618T000000",913000,4,2.5,3640,10576,2,0,0,3,11,3640,0,1999,0,98075,47.5899,-121.979,3370,10351,0,0,0,0,13.72449,8.199739,9.266342
2450,"20140522T000000",1600000,3,2.5,3160,12824,1,0,2,4,9,1820,1340,1966,0,98004,47.6151,-122.216,3390,11985,0,0,1,0,14.28551,8.058328,9.459074
2451,"20140625T000000",409900,2,2.5,1590,1845,2,0,0,3,9,1590,0,1997,0,98033,47.6897,-122.175,2320,3174,0,0,0,0,12.92367,7.37149,7.520235
2452,"20150501T000000",265000,4,1,1290,6034,1,0,0,3,6,1050,240,1950,0,98118,47.5223,-122.286,1060,6034,0,0,0,0,12.48748,7.162397,8.705166
2453,"20150410T000000",740000,5,3,3655,51836,1,0,0,5,8,2174,1481,1955,0,98008,47.6434,-122.115,2530,8606,0,0,0,1,13.51441,8.203852,10.85584
2454,"20140612T000000",306000,4,2.5,2490,8124,2,0,0,3,7,2490,0,2001,0,98092,47.3347,-122.17,2760,6300,0,0,0,0,12.63134,7.820038,9.002578
2455,"20141007T000000",381000,3,2.5,1470,3999,2,0,0,3,7,1470,0,2003,0,98065,47.5328,-121.871,1960,4444,0,0,0,0,12.85055,7.293018,8.293799
2456,"20150505T000000",1220000,3,3.25,3960,6132,2,0,3,3,10,2600,1360,1933,0,98199,47.6396,-122.409,2730,5221,0,0,0,0,14.01436,8.283999,8.721276
2457,"20150320T000000",1050000,3,3.5,3190,29982,1,0,3,4,8,2630,560,1941,0,98166,47.458,-122.368,2600,19878,0,0,1,0,13.8643,8.067776,10.30835
2458,"20140903T000000",408000,2,1,810,7440,1,0,0,5,6,810,0,1948,0,98133,47.7346,-122.352,830,7500,0,0,0,1,12.91902,6.697034,8.914626
2459,"20140625T000000",739900,5,2.5,2980,5377,2,0,0,3,9,2980,0,2006,0,98052,47.7074,-122.101,3150,6593,0,0,0,0,13.51427,7.999679,8.589886
2460,"20141121T000000",674250,4,2.5,2780,35000,1,0,0,4,9,2780,0,1985,0,98072,47.7386,-122.091,2740,35072,0,0,1,0,13.42136,7.930206,10.4631
2461,"20140911T000000",438400,2,1,1340,8100,1,0,0,4,7,1340,0,1953,0,98177,47.7218,-122.37,1700,8100,0,0,1,0,12.99089,7.200425,8.999619
2462,"20141230T000000",1700000,5,5,4930,14649,2,0,3,3,11,4160,770,2000,0,98040,47.5829,-122.247,3030,8479,0,0,0,0,14.34614,8.503095,9.592128
2463,"20140619T000000",703000,3,2,1360,5980,1.5,0,0,3,8,1360,0,1945,2008,98116,47.5852,-122.388,1520,4440,0,0,0,0,13.46311,7.21524,8.696176
2464,"20141229T000000",262000,3,1.75,1320,6530,1,0,0,4,7,1320,0,1989,0,98023,47.2871,-122.354,1620,6817,0,0,1,0,12.4761,7.185387,8.784163
2465,"20150423T000000",353000,3,2,1210,14499,1,0,0,3,7,1210,0,1984,0,98045,47.4705,-121.754,1570,15360,0,0,0,0,12.77422,7.098376,9.581835
2466,"20150114T000000",500000,4,2.5,1940,7607,2,0,0,3,8,1940,0,1995,0,98052,47.685,-122.158,2250,7600,0,0,0,0,13.12236,7.570443,8.936824
2467,"20140706T000000",1280000,4,2.5,3160,4620,1.5,0,4,3,9,2020,1140,1917,2005,98116,47.5875,-122.382,2790,5308,0,0,0,0,14.06237,8.058328,8.43815
2468,"20150408T000000",332000,4,2.5,1980,6566,2,0,0,3,8,1980,0,2004,0,98042,47.3809,-122.097,2590,6999,0,0,0,0,12.71289,7.590852,8.78966
2469,"20140821T000000",824000,4,2.5,2320,14240,1,0,0,4,9,1620,700,1974,0,98008,47.6269,-122.09,2810,13200,0,0,1,0,13.62193,7.749322,9.56381
2470,"20150220T000000",290000,4,2,1660,4788,1,0,0,3,7,1660,0,1968,0,98144,47.5878,-122.312,1150,5000,0,0,0,0,12.57764,7.414573,8.473868
2471,"20140627T000000",700000,3,2.5,1660,1545,2,0,2,3,9,1400,260,2002,0,98109,47.6268,-122.353,1820,2570,0,0,0,0,13.45884,7.414573,7.342779
2472,"20141006T000000",550000,2,1,1080,3420,1,0,0,4,7,780,300,1922,0,98107,47.6715,-122.393,1380,3656,0,0,1,0,13.21767,6.984716,8.137396
2473,"20140903T000000",549000,2,1,1510,11165,1.5,0,0,4,7,1510,0,1921,0,98133,47.7212,-122.331,2210,8851,0,0,1,0,13.21585,7.319865,9.320539
2474,"20150306T000000",1870000,4,2.5,2950,43560,1,0,2,4,9,2550,400,1951,0,98004,47.5988,-122.207,3260,41016,0,0,1,0,14.44145,7.989561,10.68189
2475,"20150302T000000",858000,4,2.25,3070,13720,2,0,0,3,9,3070,0,1978,0,98007,47.6133,-122.152,3010,9657,0,0,0,0,13.66236,8.029433,9.52661
2476,"20141030T000000",345000,2,1,970,10423,1,0,0,3,7,970,0,1947,0,98133,47.7252,-122.331,1200,7857,0,0,0,0,12.7513,6.877296,9.25177
2477,"20141104T000000",340000,4,1.75,2140,11651,2.5,0,0,3,8,2140,0,1930,2001,98022,47.196,-122.006,2030,10978,0,0,0,0,12.7367,7.668561,9.363148
2478,"20150425T000000",1220000,4,2.25,2570,9600,2.5,0,0,4,9,2570,0,1962,0,98040,47.5791,-122.241,2570,13200,0,0,1,0,14.01436,7.851661,9.169518
2479,"20141211T000000",275000,3,2.25,1260,1488,3,0,0,3,7,1260,0,2009,0,98133,47.7071,-122.336,1190,1095,0,0,0,0,12.52453,7.138867,7.305188
2480,"20140827T000000",405000,3,1,1220,7771,1,0,0,3,7,1220,0,1963,0,98008,47.6326,-122.119,1420,7674,0,0,0,0,12.91164,7.106606,8.958154
2481,"20150116T000000",432500,3,2,1720,8145,2,0,0,5,7,1720,0,1949,0,98155,47.7393,-122.325,1400,8138,0,0,0,1,12.97734,7.450079,9.005159
2482,"20150112T000000",236500,4,1,2140,4217,1.5,0,0,3,6,1320,820,1925,0,98118,47.5484,-122.287,1720,5413,0,0,0,0,12.3737,7.668561,8.346879
2483,"20140718T000000",679000,4,1.5,1420,4923,1.5,0,0,4,8,1420,0,1928,0,98103,47.6901,-122.339,1470,4923,0,0,1,0,13.42838,7.258412,8.501674
2484,"20141031T000000",543000,4,2.5,2060,8451,2,0,0,3,8,2060,0,1995,0,98133,47.7168,-122.333,2060,9460,0,0,0,0,13.20486,7.630461,9.04204
2485,"20140926T000000",294000,3,1,1320,9520,1,0,0,3,7,990,330,1953,0,98178,47.4857,-122.253,1460,10610,0,0,0,0,12.59134,7.185387,9.16115
2486,"20150403T000000",340500,3,1.75,1810,10463,1,0,0,4,7,1810,0,1969,0,98058,47.4581,-122.162,1620,8551,0,0,1,0,12.73817,7.501082,9.255601
2487,"20140703T000000",1010000,4,2.5,2980,16263,2,0,0,3,9,2980,0,1989,0,98006,47.5457,-122.153,2730,10018,0,0,0,0,13.82546,7.999679,9.696648
2488,"20140502T000000",335000,2,2,1350,2560,1,0,0,3,8,1350,0,1976,0,98052,47.6344,-122.107,1790,2560,0,0,0,0,12.72189,7.20786,7.847763
2489,"20140723T000000",425000,3,2,1540,8011,1,0,0,3,7,1540,0,1988,0,98011,47.7342,-122.202,1630,7141,0,0,0,0,12.95984,7.339538,8.988571
2490,"20150210T000000",353000,3,2.5,2510,9240,2,0,0,4,8,2510,0,2001,0,98022,47.1896,-122.013,2690,9240,0,0,1,0,12.77422,7.828038,9.131297
2491,"20150504T000000",540000,3,2.5,1670,5146,2,0,0,3,8,1670,0,1991,0,98029,47.5707,-121.999,1940,5146,0,0,0,0,13.19932,7.420579,8.545975
2492,"20140612T000000",640000,5,3.5,3690,11928,2,0,0,3,9,2540,1150,2006,0,98074,47.6108,-122.06,2640,11928,0,0,0,0,13.36922,8.213382,9.386643
2493,"20140722T000000",339950,3,1,1320,11457,1,0,0,3,8,1320,0,1959,0,98028,47.7738,-122.261,1900,9800,0,0,0,0,12.73655,7.185387,9.346356
2494,"20141107T000000",195000,3,1.75,1510,8400,1,0,0,2,7,980,530,1979,0,98045,47.4476,-121.771,1500,10125,0,1,0,0,12.18075,7.319865,9.035987
2495,"20150226T000000",322000,3,1.75,1510,8400,1,0,0,2,7,980,530,1979,0,98045,47.4476,-121.771,1500,10125,0,1,0,0,12.68231,7.319865,9.035987
2496,"20150401T000000",660000,4,1.75,1870,10450,1,0,0,3,8,1620,250,1978,0,98005,47.5938,-122.154,2060,10450,0,0,0,0,13.39999,7.533694,9.254357
2497,"20140916T000000",280000,6,3,2400,9373,2,0,0,3,7,2400,0,1991,0,98002,47.3262,-122.214,2060,7316,0,0,0,0,12.54255,7.783224,9.145589
2498,"20150422T000000",300000,6,3,2400,9373,2,0,0,3,7,2400,0,1991,0,98002,47.3262,-122.214,2060,7316,0,0,0,0,12.61154,7.783224,9.145589
2499,"20140815T000000",207500,3,1,1170,8816,1,0,0,4,6,1170,0,1966,0,98023,47.3059,-122.368,1200,9108,0,0,1,0,12.24289,7.064759,9.084324
2500,"20140825T000000",195000,3,1.5,1190,8726,1,0,0,3,7,1190,0,1956,0,98146,47.4887,-122.343,1390,8741,0,0,0,0,12.18075,7.081708,9.074062
2501,"20140610T000000",700000,3,2,2080,3880,1,0,0,5,7,1160,920,1954,0,98117,47.686,-122.391,1330,3880,0,0,0,1,13.45884,7.640123,8.263591
2502,"20150417T000000",560000,4,1.75,2150,8555,1,0,2,4,7,1460,690,1982,0,98106,47.5344,-122.345,1480,7405,0,0,1,0,13.23569,7.673223,9.054271
2503,"20140820T000000",260000,3,1.75,1580,7344,1,0,0,5,7,1580,0,1911,0,98126,47.5256,-122.38,1580,6207,0,0,0,1,12.46844,7.36518,8.901639
2504,"20150225T000000",575000,3,1.75,1580,7344,1,0,0,5,7,1580,0,1911,0,98126,47.5256,-122.38,1580,6207,0,0,0,1,13.26213,7.36518,8.901639
2505,"20150417T000000",475000,3,2.5,2370,3239,2,0,0,3,8,1950,420,2006,0,98072,47.7515,-122.174,2520,3431,0,0,0,0,13.07107,7.770645,8.08302
2506,"20140613T000000",285000,3,1.75,1840,8601,1,0,0,3,7,920,920,1905,2014,98118,47.5359,-122.276,1390,7452,0,0,0,0,12.56024,7.517521,9.059634
2507,"20140508T000000",753888,4,2.5,2660,5500,2,0,2,3,9,2660,0,2003,0,98029,47.5439,-121.996,3620,5500,0,0,0,0,13.533,7.886081,8.612503
2508,"20150410T000000",650000,3,2.5,2190,3600,2,0,0,3,9,2190,0,2003,0,98029,47.5506,-121.993,2300,3600,0,0,0,0,13.38473,7.691657,8.188689
2509,"20140807T000000",620000,3,2.25,1660,3478,1.5,0,0,4,7,1100,560,1929,0,98117,47.6773,-122.372,1610,3478,0,0,1,0,13.33747,7.414573,8.154213
2510,"20150313T000000",526000,3,1.75,1780,37801,1,0,0,3,7,1300,480,1977,0,98075,47.5858,-122.015,2380,47480,0,0,0,0,13.17306,7.484369,10.54009
2511,"20140514T000000",155000,2,1,700,5200,1,0,0,5,6,700,0,1952,0,98056,47.4924,-122.175,1030,5200,0,0,0,1,11.95118,6.55108,8.556414
2512,"20140827T000000",342000,4,2,1570,11200,1,0,0,3,7,1120,450,1959,0,98011,47.7573,-122.217,1570,11200,0,0,0,0,12.74257,7.358831,9.323669
2513,"20150407T000000",390000,3,1.75,1220,216332,1,0,0,3,7,1220,0,1981,0,98019,47.7224,-121.926,1540,61419,0,0,0,0,12.8739,7.106606,12.28457
2514,"20140605T000000",685000,3,2.75,3150,219978,2,0,0,4,9,3000,150,1990,0,98024,47.553,-121.946,3180,218235,0,0,1,0,13.43717,8.055158,12.30128
2515,"20140625T000000",608000,4,2.5,2690,4736,2,0,0,3,7,2690,0,2001,0,98053,47.6869,-122.036,2690,4791,0,0,0,0,13.31793,7.897296,8.462948
